match_id,player,total_runs,balls_faced,num_4s,num_6s,strike_rate,batting_avg,fifties,centuries,legal_deliveries,overs,wickets,team,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2,team1_players,team2_players,team1_win
1422119,M Theekshana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,Mayank Dagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,team1,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,Mohammed Siraj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.1,0.0,team1,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,Mustafizur Rahman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,4.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,R Ravindra,37.0,17.0,3.0,3.0,217.6470588235294,37.0,0.0,0.0,0.0,0.0,0.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,RA Jadeja,25.0,18.0,0.0,1.0,138.88888888888889,0.0,0.0,0.0,24.0,4.0,0.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,RD Gaikwad,15.0,15.0,3.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,RM Patidar,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,team1,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,S Dube,34.0,32.0,4.0,1.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,TU Deshpande,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.5,1.0,team2,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422119,V Kohli,21.0,21.0,0.0,1.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,team1,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
